# {"exp_name": "Vowels", "audio_controller": {"TYPE": "sound_card", "SOUND_CARD_API": "ASIO", "SOUND_CARD_BACKEND": "rtmixer", "SOUND_CARD_NAME": "ASIO HDSPe FX", "SOUND_CARD_FS": 48000.0, "SOUND_CARD_TRIGGER_CHANNELS": 1}, "response_device": null, "stim_rms": 0.01, "stim_fs": 48000.0, "stim_db": 50, "noise_db": 45, "output_dir": "data", "window_size": null, "screen_num": 0, "full_screen": false, "force_quit": ["end", "lctrl"], "participant": "VowelIDs021", "monitor": null, "trigger_controller": "sound_card", "session": "foo", "check_rms": "wholefile", "suppress_resamp": false, "version": "dev", "enable_video": false, "safe_flipping": null, "n_channels": 53, "trigger_duration": 0.01, "joystick": false, "verbose": null, "date": "2022-03-01 15_30_21.940408", "file": "F:\\Code\\Vowels_VR\\Vowels_VR\\Vowels_1v2a_Vowelids_run_experiment.py", "version_used": "2.0.0.dev0"}
timestamp	event	value
3.5838161	flip	3.5838101999999985
3.6271312999999985	flip	3.6271252999999994
3.6323688999999995	flip	3.6323662
78.4964048	trial_id	vowelids_training_unisensory_0
78.4998134	blips	[3.688888888888889]
78.8328659	screen_text	Playing auditory training trial 0
78.8329549	flip	78.8328604
78.8339238	play	None
82.8935183	response	(4.042884826660156,)
82.8936424	stop	None
82.8947096	responses	4.042884826660156
82.8948008	trial_ok	None
83.9023499	trial_id	vowelids_training_unisensory_1
83.9056676	blips	[6.8]
84.272998	screen_text	Playing auditory training trial 1
84.2731101	flip	84.272994
84.2742193	play	None
91.4895082	response	(7.2133941650390625,)
91.4896933	stop	None
91.490404	responses	7.2133941650390625
91.4904701	trial_ok	None
92.497171	trial_id	vowelids_training_unisensory_2
92.500351	blips	[6.088888888888889]
92.8668537	screen_text	Playing auditory training trial 2
92.8669577	flip	92.86684989999999
92.86797849999999	play	None
99.2636158	response	(6.391754150390625,)
99.26379539999999	stop	None
99.2643653	responses	6.391754150390625
99.264406	trial_ok	None
109.35696659999999	trial_id	vowelids_training_unisensory_3
109.3603859	blips	[4.044444444444444]
109.7473527	screen_text	Playing visual training trial 3
109.74743289999999	flip	109.7473488
109.7484085	play	None
114.1902692	response	(4.43560791015625,)
114.1905221	stop	None
114.1913088	responses	4.43560791015625
114.1913458	trial_ok	None
115.1975406	trial_id	vowelids_training_unisensory_4
115.2008685	blips	[6.1]
115.6237077	screen_text	Playing visual training trial 4
115.6237912	flip	115.6237028
115.6248492	play	None
122.1533612	response	(6.524627685546875,)
122.1535647	stop	None
122.15457599999999	responses	6.524627685546875
122.15466369999999	trial_ok	None
123.16064219999998	trial_id	vowelids_training_unisensory_5
123.16522359999999	blips	[6.3]
123.59914849999998	screen_text	Playing visual training trial 5
123.5992545	flip	123.59914319999999
123.60056259999999	play	None
130.2836812	response	(6.6800994873046875,)
130.2839376	stop	None
130.2847233	responses	6.6800994873046875
130.2848128	trial_ok	None
146.3866627	trial_id	vowelids_training_6
146.3898346	blips	[[9.055555555555555], [11.21111111111111], [5.544444444444444, 7.355555555555555, 3.933333333333333]]
146.9195521	screen_text	Playing training trial 6
146.9196327	flip	146.9195479
146.9205397	play	None
161.9351912	response	(9.441055297851562,)
161.9353039	stop	None
161.9361932	responses	[9.441055297851562]
161.9365197	trial_ok	None
162.94483019999998	trial_id	vowelids_training_7
162.9487103	blips	[[8.833333333333334], [3.433333333333333], [10.7]]
163.6380025	screen_text	Playing training trial 7
163.6380964	flip	163.6379974
163.6391667	play	None
178.6494804	response	(9.148757934570312,)
178.649619	stop	None
178.6501745	responses	[9.148757934570312]
178.6502132	trial_ok	None
181.06519699999998	trial_id	vowelids_training_8
181.0688259	blips	[[6.088888888888889, 3.922222222222222], [9.9], [12.822222222222223]]
181.7184738	screen_text	Playing training trial 8
181.71873349999998	flip	181.7184581
181.7217102	play	None
196.7307554	response	(4.2768096923828125, 6.4983978271484375, 13.238754272460938)
196.73095899999998	stop	None
196.7316892	responses	[4.2768096923828125, 6.4983978271484375, 13.238754272460938]
196.731735	trial_ok	None
197.7380258	trial_id	vowelids_training_9
197.741994	blips	[[12.633333333333333], [8.866666666666667], [5.844444444444444]]
198.3657303	screen_text	Playing training trial 9
198.36581089999999	flip	198.3657266
198.367236	play	None
213.378716	response	(6.290740966796875, 12.959854125976562)
213.3789765	stop	None
213.3798713	responses	[6.290740966796875, 12.959854125976562]
213.3799238	trial_ok	None
214.3864001	trial_id	vowelids_training_10
214.3890169	blips	[[9.3, 12.877777777777778, 11.61111111111111], [5.033333333333333], [7.344444444444444]]
215.0841882	screen_text	Playing training trial 10
215.0842769	flip	215.0841814
215.0855338	play	None
230.1107444	response	(7.7489776611328125, 9.691009521484375, 11.995208740234375, 13.30145263671875)
230.110995	stop	None
230.1119467	responses	[7.7489776611328125, 9.691009521484375, 11.995208740234375, 13.30145263671875]
230.1122075	trial_ok	None
231.1175764	trial_id	vowelids_training_11
