# {"exp_name": "Vowels", "audio_controller": {"TYPE": "sound_card", "SOUND_CARD_API": "ASIO", "SOUND_CARD_BACKEND": "rtmixer", "SOUND_CARD_NAME": "ASIO HDSPe FX", "SOUND_CARD_FS": 48000.0, "SOUND_CARD_TRIGGER_CHANNELS": 1}, "response_device": null, "stim_rms": 0.01, "stim_fs": 48000.0, "stim_db": 50, "noise_db": 45, "output_dir": "data", "window_size": null, "screen_num": 0, "full_screen": false, "force_quit": ["end", "lctrl"], "participant": "Vowels006", "monitor": null, "trigger_controller": "sound_card", "session": "foo", "check_rms": "wholefile", "suppress_resamp": false, "version": "dev", "enable_video": false, "safe_flipping": null, "n_channels": 53, "trigger_duration": 0.01, "joystick": false, "verbose": null, "date": "2021-10-07 17_28_21.218469", "file": "F:\\Code\\Vowels_VR\\Vowels_VR\\Vowels_1v2a_run_experiment.py", "version_used": "2.0.0.dev0"}
timestamp	event	value
3.815344800000001	flip	3.8153390000000007
3.8199864000000003	flip	3.8199805000000007
3.8364470000000006	flip	3.8364423000000007
10.976840199999998	trial_id	training_unisensory_0
10.9812348	blips	[5.777777777777778]
11.380160099999998	screen_text	Playing auditory training trial 0
11.380264999999998	flip	11.380152599999999
11.3814061	play	None
17.719669	response	(6.334768295288086,)
17.7198346	stop	None
17.7209125	responses	6.334768295288086
17.721030199999998	trial_ok	None
18.729894899999998	trial_id	training_unisensory_1
18.7329596	blips	[3.5444444444444443]
19.138620799999998	screen_text	Playing auditory training trial 1
19.1388285	flip	19.1386034
19.141199399999998	play	None
23.292121899999998	response	(4.142671585083008,)
23.2922622	stop	None
23.293288099999998	responses	4.142671585083008
23.2934798	trial_ok	None
24.3008931	trial_id	training_unisensory_2
24.3050605	blips	[4.866666666666666]
24.672620600000002	screen_text	Playing auditory training trial 2
24.672801899999996	flip	24.6726161
24.6740925	play	None
30.1471048	response	(5.468437194824219,)
30.147314	stop	None
30.148181299999997	responses	5.468437194824219
30.148268799999997	trial_ok	None
35.3109378	trial_id	training_unisensory_3
35.3141035	blips	[3.2333333333333334]
35.7306303	screen_text	Playing visual training trial 3
35.7307369	flip	35.7306213
35.7318809	play	None
39.282351	response	(3.5430030822753906,)
39.2826065	stop	None
39.2832846	responses	3.5430030822753906
39.2833408	trial_ok	None
40.2914352	trial_id	training_unisensory_4
40.2945254	blips	[3.7888888888888888]
40.7070731	screen_text	Playing visual training trial 4
40.707144299999996	flip	40.7070681
40.7079563	play	None
45.1394685	response	(4.423423767089844,)
45.1396723	stop	None
45.1407781	responses	4.423423767089844
45.141114099999996	trial_ok	None
46.1477068	trial_id	training_unisensory_5
46.1509374	blips	[3.977777777777778]
46.5540472	screen_text	Playing visual training trial 5
46.5541469	flip	46.5540406
46.555429	play	None
50.8799159	response	(4.323703765869141,)
50.8801744	stop	None
50.8810953	responses	4.323703765869141
50.8811771	trial_ok	None
59.6643319	trial_id	training_6
59.6692322	blips	[[11.6, 12.855555555555556], [9.3], [5.611111111111111, 3.8777777777777778]]
60.239019000000006	screen_text	Playing training trial 6
60.239096499999995	flip	60.2390138
60.2400747	play	None
75.2586067	response	(12.131584167480469, 13.319221496582031)
75.258724	stop	None
75.2595502	responses	[12.131584167480469, 13.319221496582031]
75.25958890000001	trial_ok	None
76.2655208	trial_id	training_7
76.2701507	blips	[[11.444444444444445], [7.4], [9.577777777777778]]
76.8510894	screen_text	Playing training trial 7
76.85132270000001	flip	76.85108570000001
76.85456180000001	play	None
91.8681059	response	(11.968818664550781,)
91.868301	stop	None
91.86912640000001	responses	[11.968818664550781]
91.86926700000001	trial_ok	None
97.2097413	trial_id	training_8
97.21378820000001	blips	[[4.7], [12.233333333333333], [6.855555555555555]]
97.87603610000001	screen_text	Playing training trial 8
97.87618060000001	flip	97.8760247
97.87885490000001	play	None
112.88626330000001	response	(5.353645324707031, 7.271690368652344)
112.8865648	stop	None
112.88753000000001	responses	[5.353645324707031, 7.271690368652344]
112.88781900000001	trial_ok	None
113.89362360000001	trial_id	training_9
113.8969519	blips	[[11.644444444444444], [9.177777777777777], [5.522222222222222]]
114.5287325	screen_text	Playing training trial 9
114.52882570000001	flip	114.528726
114.529796	play	None
129.5429695	response	(5.9578399658203125, 12.130889892578125)
129.5432093	stop	None
129.5439529	responses	[5.9578399658203125, 12.130889892578125]
129.5440333	trial_ok	None
130.54919239999998	trial_id	training_10
130.5530162	blips	[[8.133333333333333], [6.511111111111111], [10.922222222222222, 4.688888888888889]]
131.17526379999998	screen_text	Playing training trial 10
131.1754456	flip	131.1752601
131.17620829999998	play	None
146.1910349	response	(5.1854248046875, 8.517913818359375, 11.415542602539062)
146.1912655	stop	None
146.19208799999998	responses	[5.1854248046875, 8.517913818359375, 11.415542602539062]
146.19218469999998	trial_ok	None
147.1984563	trial_id	training_11
147.2019134	blips	[[5.044444444444444, 9.088888888888889], [10.511111111111111, 7.488888888888889], [3.022222222222222]]
147.81059009999998	screen_text	Playing training trial 11
147.8106848	flip	147.8105802
147.8117983	play	None
162.82877829999998	response	(3.45648193359375,)
162.8290342	stop	None
162.82984879999998	responses	[3.45648193359375]
162.82990949999999	trial_ok	None
171.65582329999998	trial_id	training_12
171.66001649999998	blips	[[5.177777777777778], [10.11111111111111, 11.4, 6.511111111111111], [7.722222222222222]]
172.29102749999998	screen_text	Playing training trial 12
172.2911384	flip	172.2910207
172.2922505	play	None
187.30589519999998	response	(5.632965087890625, 8.166763305664062)
187.3060533	stop	None
187.30695799999998	responses	[5.632965087890625, 8.166763305664062]
187.307132	trial_ok	None
188.3127515	trial_id	training_13
188.31673909999998	blips	[[5.155555555555556], [9.555555555555555], [3.3777777777777778, 6.944444444444445]]
188.96730159999998	screen_text	Playing training trial 13
188.9673755	flip	188.9672966
188.9690617	play	None
203.99629149999998	response	(3.888153076171875, 6.3427886962890625, 7.4417266845703125)
203.9964823	stop	None
203.9972034	responses	[3.888153076171875, 6.3427886962890625, 7.4417266845703125]
203.99726909999998	trial_ok	None
205.0031526	trial_id	training_14
205.0074448	blips	[[3.611111111111111], [12.61111111111111], [9.355555555555556]]
205.6831492	screen_text	Playing training trial 14
205.6832212	flip	205.6831458
205.684437	play	None
220.7133897	response	(4.019622802734375, 9.408203125)
220.7135888	stop	None
220.71451059999998	responses	[4.019622802734375, 9.408203125]
220.7145651	trial_ok	None
221.7210576	trial_id	training_15
221.7251504	blips	[[8.11111111111111, 11.322222222222223, 12.766666666666667], [9.4], [6.344444444444444]]
222.4117862	screen_text	Playing training trial 15
222.4118962	flip	222.4117789
222.41460859999998	play	None
237.4338838	response	(6.71630859375, 8.613479614257812, 13.434097290039062)
237.43406489999998	stop	None
237.4351773	responses	[6.71630859375, 8.613479614257812, 13.434097290039062]
237.4352994	trial_ok	None
238.4421293	trial_id	training_16
238.4449685	blips	[[3.9], [11.866666666666667, 10.21111111111111], [8.922222222222222, 6.066666666666666]]
239.16552969999998	screen_text	Playing training trial 16
239.16560959999998	flip	239.1655248
239.16806549999998	play	None
254.1765308	response	(4.86505126953125, 6.6054229736328125, 9.407470703125)
254.17673390000002	stop	None
254.1779486	responses	[4.86505126953125, 6.6054229736328125, 9.407470703125]
254.1781511	trial_ok	None
255.18596999999997	trial_id	training_17
255.18836919999998	blips	[[8.344444444444445, 12.477777777777778, 6.733333333333333], [3.8222222222222224], [10.355555555555556]]
255.84782399999997	screen_text	Playing training trial 17
255.8479042	flip	255.8478181
255.848918	play	None
270.8645384	response	(10.799407958984375,)
270.86472410000005	stop	None
270.86583240000004	responses	[10.799407958984375]
270.8659652	trial_ok	None
271.87299970000004	trial_id	training_18
271.8768971	blips	[[4.1], [7.8, 5.733333333333333, 11.622222222222222], [12.88888888888889]]
272.55893690000005	screen_text	Playing training trial 18
272.5590045	flip	272.55893330000004
272.56074700000005	play	None
287.5851098	response	(13.33099365234375,)
287.585392	stop	None
287.5864669	responses	[13.33099365234375]
287.586647	trial_ok	None
288.5934027	trial_id	training_19
288.59690240000003	blips	[[9.677777777777777, 6.7555555555555555], [8.044444444444444], [3.1333333333333333]]
289.2658223	screen_text	Playing training trial 19
289.2658907	flip	289.26581860000005
289.2669313	play	None
304.27246840000004	response	(3.788482666015625, 7.2552490234375, 10.17529296875)
304.272649	stop	None
304.27346320000004	responses	[3.788482666015625, 7.2552490234375, 10.17529296875]
304.2735634	trial_ok	None
305.2799782	trial_id	training_20
305.2835906	blips	[[3.3], [9.78888888888889], [12.755555555555556]]
305.8913473	screen_text	Playing training trial 20
305.891413	flip	305.8913438
305.8923596	play	None
320.9122502	response	(13.23297119140625,)
320.91238660000005	stop	None
320.91317280000004	responses	[13.23297119140625]
320.9132181	trial_ok	None
321.91993410000003	trial_id	training_21
321.9234852	blips	[[5.7555555555555555], [10.988888888888889, 12.688888888888888], [3.3444444444444446]]
322.56182240000004	screen_text	Playing training trial 21
322.5619224	flip	322.5618154
322.5630247	play	None
337.56474940000004	response	(3.98046875, 7.732940673828125, 9.5618896484375, 11.03125)
337.5648764	stop	None
337.5656252	responses	[3.98046875, 7.732940673828125, 9.5618896484375, 11.03125]
337.56576240000004	trial_ok	None
338.58069750000004	screen_text	Train dprime was 1.1087373512311622 and visual hit rate was 100.0
338.58083500000004	flip	338.5806906
340.7553413	keypress	space
340.75871870000003	flip	340.7587143
416.6638762	trial_id	Maddy_au_talker1vowel1coherent1d_masker_eu
416.66775470000005	blips	[[9.244444444444444], [11.255555555555556, 3.3777777777777778], [6.533333333333333, 4.811111111111111]]
417.36964420000004	screen_text	Playing trial 0 out of 80
417.36974330000004	flip	417.36963910000003
417.370628	play	None
432.381681	response	(5.468505859375, 7.066375732421875)
432.3818254	stop	None
432.38256850000005	responses	[5.468505859375, 7.066375732421875]
432.3827456	trial_ok	None
433.3901255	trial_id	Maddy_eo_talker0vowel0coherent0c_masker_eu
433.39447590000003	blips	[[8.477777777777778], [12.9], [10.855555555555556]]
434.11036670000004	screen_text	Playing trial 1 out of 80
434.1104621	flip	434.1103598
434.1118025	play	None
449.12987280000004	response	(2.107879638671875, 4.561309814453125, 6.14837646484375, 8.401397705078125, 10.883575439453125, 13.66522216796875)
449.1301485	stop	None
449.1309939	responses	[2.107879638671875, 4.561309814453125, 6.14837646484375, 8.401397705078125, 10.883575439453125, 13.66522216796875]
449.1312128	trial_ok	None
450.13802680000003	trial_id	Ross_eo_talker1vowel1coherent1a_masker_au
450.1415261	blips	[[4.166666666666667], [5.722222222222222], [8.222222222222221]]
450.89498990000004	screen_text	Playing trial 2 out of 80
450.8950629	flip	450.8949854
450.89647510000003	play	None
465.9229503	response	(8.6685791015625,)
465.92313290000004	stop	None
465.9240922	responses	[8.6685791015625]
465.9241538	trial_ok	None
466.93068350000004	trial_id	Maddy_eu_talker1vowel1coherent1a_masker_iu
466.9351578	blips	[[10.066666666666666], [12.955555555555556, 3.977777777777778], [8.733333333333333]]
467.6683575	screen_text	Playing trial 3 out of 80
467.66846350000003	flip	467.66834980000004
467.6695308	play	None
482.6783674	response	(8.85186767578125, 10.677947998046875)
482.6784869	stop	None
482.6794908	responses	[8.85186767578125, 10.677947998046875]
482.6795993	trial_ok	None
483.6868834	trial_id	Ross_iu_talker0vowel0coherent0b_masker_au
483.69065320000004	blips	[[5.266666666666667], [7.0777777777777775, 12.511111111111111], [3.8222222222222224]]
484.3784934	screen_text	Playing trial 4 out of 80
484.3785816	flip	484.378488
484.37968570000004	play	None
499.39736830000004	response	(4.3572998046875,)
499.3975083	stop	None
499.39812270000004	responses	[4.3572998046875]
499.3981645	trial_ok	None
500.40406140000005	trial_id	Maddy_iu_talker1vowel1coherent1d_masker_eu
500.40806460000005	blips	[[12.411111111111111], [5.111111111111111], [3.477777777777778]]
501.1279546	screen_text	Playing trial 5 out of 80
501.1280823	flip	501.1279475
501.12976330000004	play	None
516.1435809	response	(3.96026611328125,)
516.1437985	stop	None
516.1447506999999	responses	[3.96026611328125]
516.144818	trial_ok	None
517.1511105	trial_id	Ross_ao_talker1vowel1coherent1a_masker_eo
517.1552846	blips	[[10.255555555555556], [5.355555555555555, 9.033333333333333], [12.555555555555555, 3.6222222222222222]]
517.8726684	screen_text	Playing trial 6 out of 80
517.8727523	flip	517.8726647
517.8735647	play	None
532.8929137	response	(4.11260986328125, 10.80914306640625, 13.00811767578125)
532.8930862999999	stop	None
532.893906	responses	[4.11260986328125, 10.80914306640625, 13.00811767578125]
532.8939826999999	trial_ok	None
533.8986503	trial_id	Ross_ao_talker1vowel1coherent1d_masker_au
533.902755	blips	[[7.055555555555555, 8.6], [10.877777777777778], [5.377777777777778]]
534.7991743	screen_text	Playing trial 7 out of 80
534.7992813	flip	534.7991685999999
534.8007334	play	None
549.811188	response	(2.83258056640625, 5.81097412109375, 7.53277587890625, 9.67547607421875)
549.8113559999999	stop	None
549.8121102	responses	[2.83258056640625, 5.81097412109375, 7.53277587890625, 9.67547607421875]
549.8125308	trial_ok	None
550.8203109	trial_id	Maddy_iu_talker1vowel1coherent1b_masker_au
550.8225943	blips	[[3.933333333333333], [9.8], [12.21111111111111]]
551.5748557999999	screen_text	Playing trial 8 out of 80
551.5749667	flip	551.5748479
551.575937	play	None
566.5869763	response	(12.61700439453125,)
566.5871817	stop	None
566.5884735	responses	[12.61700439453125]
566.5885257	trial_ok	None
567.5941395	trial_id	Ross_au_talker0vowel0coherent0d_masker_eu
567.597674	blips	[[12.422222222222222], [3.022222222222222], [9.122222222222222]]
568.3312010999999	screen_text	Playing trial 9 out of 80
568.3313006	flip	568.3311936
568.3323722	play	None
583.3367132	response	(9.59246826171875, 12.82623291015625)
583.3369401	stop	None
583.337934	responses	[9.59246826171875, 12.82623291015625]
583.3380334	trial_ok	None
584.3467171	trial_id	Ross_eo_talker0vowel0coherent0d_masker_au
584.3503089	blips	[[3.3222222222222224, 12.688888888888888], [6.5, 10.022222222222222], [5.166666666666667]]
585.0549334	screen_text	Playing trial 10 out of 80
585.0550493	flip	585.0549255999999
585.056388	play	None
600.0712009	response	(5.697021484375, 7.0084228515625, 13.20654296875)
600.0714051	stop	None
600.0721219	responses	[5.697021484375, 7.0084228515625, 13.20654296875]
600.0721798	trial_ok	None
600.0883299	screen_text	They're taking a break at 30%
600.0884421999999	flip	600.0883205
614.0928372	trial_id	Maddy_au_talker0vowel0coherent0c_masker_eu
614.0965312999999	blips	[[7.8], [5.711111111111111], [11.21111111111111]]
614.8017739	screen_text	Playing trial 11 out of 80
614.8018617	flip	614.8017662
614.8031737	play	None
629.8227111	response	(8.27996826171875, 11.70257568359375)
629.822864	stop	None
629.8236743	responses	[8.27996826171875, 11.70257568359375]
629.8238566	trial_ok	None
630.8297547	trial_id	Maddy_au_talker1vowel1coherent1c_masker_eo
630.8329524	blips	[[6.044444444444444], [7.7, 12.811111111111112], [11.38888888888889, 4.155555555555556]]
631.5554615	screen_text	Playing trial 12 out of 80
631.5555504	flip	631.5554538
631.5564482999999	play	None
646.5731402	response	(4.7252197265625, 6.44378662109375, 11.8179931640625)
646.5732608999999	stop	None
646.5738041	responses	[4.7252197265625, 6.44378662109375, 11.8179931640625]
646.5738465	trial_ok	None
647.5798449	trial_id	Ross_au_talker0vowel0coherent0b_masker_ao
647.5845191999999	blips	[[6.233333333333333], [8.266666666666667], [12.622222222222222]]
648.2765536999999	screen_text	Playing trial 13 out of 80
648.2766252	flip	648.2765493999999
648.2774875	play	None
663.2895245	response	(6.65283203125, 13.0501708984375)
663.2896339	stop	None
663.290582	responses	[6.65283203125, 13.0501708984375]
663.2906505999999	trial_ok	None
664.2955124	trial_id	Maddy_iu_talker0vowel0coherent0c_masker_au
664.3001452999999	blips	[[7.2, 8.422222222222222], [10.277777777777779], [12.766666666666667, 5.911111111111111]]
664.9819001	screen_text	Playing trial 14 out of 80
664.9819685	flip	664.9818965
664.9838883	play	None
680.0037655	response	(6.3885498046875, 8.96575927734375, 11.106689453125, 13.21722412109375)
680.0040141	stop	None
680.0048072999999	responses	[6.3885498046875, 8.96575927734375, 11.106689453125, 13.21722412109375]
680.0048485	trial_ok	None
681.0106099999999	trial_id	Maddy_eu_talker0vowel0coherent0b_masker_eo
681.0143614	blips	[[12.222222222222221, 8.944444444444445, 5.9], [4.388888888888889], [11.011111111111111]]
681.6870452	screen_text	Playing trial 15 out of 80
681.6871218	flip	681.6870404
681.6879368	play	None
696.7060885	response	(6.925537109375, 9.40118408203125, 11.5218505859375, 12.93310546875)
696.7062705999999	stop	None
696.7069108	responses	[6.925537109375, 9.40118408203125, 11.5218505859375, 12.93310546875]
696.70697	trial_ok	None
697.7112149999999	trial_id	Maddy_au_talker0vowel0coherent0d_masker_ao
697.7149686	blips	[[5.466666666666667, 3.988888888888889], [7.022222222222222], [8.9, 11.633333333333333]]
698.4289626999999	screen_text	Playing trial 16 out of 80
698.4290639999999	flip	698.4289372999999
698.4298665	play	None
713.4422834	response	(4.46856689453125, 6.09124755859375, 9.39556884765625, 12.09527587890625)
713.4424842	stop	None
713.4430856	responses	[4.46856689453125, 6.09124755859375, 9.39556884765625, 12.09527587890625]
713.4431288	trial_ok	None
714.4478703	trial_id	Maddy_eo_talker0vowel0coherent0b_masker_iu
714.4512224	blips	[[10.588888888888889], [7.544444444444444], [9.044444444444444, 3.1333333333333333, 4.788888888888889]]
715.1602442999999	screen_text	Playing trial 17 out of 80
715.1603263	flip	715.1602398
715.1614122999999	play	None
730.1695884999999	response	(3.75482177734375, 5.2786865234375, 9.47027587890625, 9.90362548828125, 11.21282958984375)
730.1697789	stop	None
730.1711662	responses	[3.75482177734375, 5.2786865234375, 9.47027587890625, 9.90362548828125, 11.21282958984375]
730.1712801	trial_ok	None
731.1775878999999	trial_id	Maddy_ao_talker0vowel0coherent0d_masker_eo
731.1813953	blips	[[11.222222222222221], [9.511111111111111], [7.7555555555555555]]
731.9137568	screen_text	Playing trial 18 out of 80
731.9139802	flip	731.91374
731.9170553	play	None
746.9274319	response	(8.17266845703125,)
746.9276103	stop	None
746.9287284	responses	[8.17266845703125]
746.9289987	trial_ok	None
747.9343904	trial_id	Ross_ao_talker0vowel0coherent0c_masker_au
747.9389418	blips	[[11.555555555555555, 3.088888888888889, 4.3], [5.844444444444444], [8.633333333333333]]
748.6278576	screen_text	Playing trial 19 out of 80
748.6279442	flip	748.6278515
748.6288371999999	play	None
763.6429605	response	(9.095947265625, 11.97149658203125)
763.643139	stop	None
763.6439543	responses	[9.095947265625, 11.97149658203125]
763.6440425	trial_ok	None
764.6515565	trial_id	Ross_au_talker0vowel0coherent0c_masker_iu
764.7274757	blips	[[12.9], [5.355555555555555], [9.88888888888889]]
765.4593956	screen_text	Playing trial 20 out of 80
